306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
306 , 200 , 0.43333333333333335 , 60.82762530298215
346 , 186 , 0.4666666666666667 , 28.65745976181421
359 , 180 , 0.48333333333333334 , 270.4163456597993
359 , 180 , 0.48333333333333334 , 270.4163456597993
374 , 173 , 0.5 , 54.08326913195985
374 , 173 , 0.5 , 54.08326913195985
374 , 173 , 0.5 , 54.08326913195985
388 , 167 , 0.5166666666666666 , 54.332310828824696
388 , 167 , 0.5166666666666666 , 54.332310828824696
388 , 167 , 0.5166666666666666 , 54.332310828824696
388 , 167 , 0.5166666666666666 , 54.332310828824696
402 , 161 , 0.5333333333333334 , 54.08326913195931
402 , 161 , 0.5333333333333334 , 54.08326913195931
402 , 161 , 0.5333333333333334 , 54.08326913195931
402 , 161 , 0.5333333333333334 , 54.08326913195931
402 , 161 , 0.5333333333333334 , 54.08326913195931
420 , 155 , 0.55 , 52.39274758971913
420 , 155 , 0.55 , 52.39274758971913
420 , 155 , 0.55 , 52.39274758971913
420 , 155 , 0.55 , 52.39274758971913
420 , 155 , 0.55 , 52.39274758971913
420 , 155 , 0.55 , 52.39274758971913
434 , 151 , 0.5666666666666667 , 51.08815909777939
434 , 151 , 0.5666666666666667 , 51.08815909777939
434 , 151 , 0.5666666666666667 , 51.08815909777939
434 , 151 , 0.5666666666666667 , 51.08815909777939
434 , 151 , 0.5666666666666667 , 51.08815909777939
434 , 151 , 0.5666666666666667 , 51.08815909777939
434 , 151 , 0.5666666666666667 , 51.08815909777939
451 , 148 , 0.5833333333333334 , 42.95346318982893
451 , 148 , 0.5833333333333334 , 42.95346318982893
451 , 148 , 0.5833333333333334 , 42.95346318982893
451 , 148 , 0.5833333333333334 , 42.95346318982893
451 , 148 , 0.5833333333333334 , 42.95346318982893
